,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch
844,546,229,0,5,126,1730,1,2,3,1,4,0,8,2,2,0,2,5,4,53,0,3,0,0,0,1,22,1,2,1,3,3,1,1,0,1,0,974,736,1,3,1,3,708,0,0,0,0,2,1,3,1,2,4,6,1,1,39,2,2,420,3,3,2,0,0,100,0,0
845,301,136,0,5,56,530,1,3,3,1,4,0,7,2,2,0,2,5,5,63,10,3,0,6,6,3,147,1,2,1,3,3,1,1,0,1,0,866,513,1,3,1,3,479,0,0,0,0,1,0,2,1,2,3,4,0,1,49,3,2,342,3,3,1,0,0,0,0,0
846,216,274,14,6,11,92,1,3,3,1,4,0,7,2,2,4,6,5,4,108,56,1,0,12,13,1,50,1,2,2,4,3,4,6,360,1,0,0,66,1,3,1,3,383,0,0,1,0,1,0,2,1,2,3,6,0,2,94,3,2,256,3,3,2,0,34,0,0,0
847,742,465,4,5,20,1463,1,2,3,1,1,0,26,2,2,0,0,6,4,93,41,1,0,6,6,1,80,2,3,1,4,3,2,2,632,1,0,200,493,1,4,1,3,485,110,0,0,0,2,1,3,1,3,5,6,1,1,79,2,2,146,3,3,2,122,27,0,0,0
848,1163,767,5,5,82,1355,1,3,3,1,4,0,18,2,2,0,5,7,4,103,50,1,0,12,13,1,108,2,2,2,4,3,2,6,786,1,0,226,716,1,4,1,3,694,520,0,1,0,2,1,4,1,3,8,6,2,3,89,2,3,463,3,3,2,202,21,0,0,0
849,177,196,0,5,56,478,1,3,3,1,4,0,15,2,2,0,2,4,4,65,12,1,0,3,8,2,0,1,2,1,3,3,1,4,339,3,108,140,384,1,2,1,3,341,0,0,0,1,1,0,3,1,2,4,6,0,1,51,1,1,71,3,3,2,0,0,0,0,0
850,55,258,0,5,41,1202,1,2,3,1,4,0,14,2,2,0,2,4,6,86,33,1,0,6,6,2,0,1,2,1,4,3,1,5,399,1,0,167,217,1,2,1,3,158,0,0,1,0,1,0,2,1,2,2,6,0,1,72,3,1,46,3,3,2,268,0,0,0,0
851,166,249,0,5,126,1174,1,2,3,1,0,0,15,2,2,0,2,4,5,57,4,1,0,3,3,2,0,1,2,1,3,3,1,4,312,1,0,439,371,1,3,1,3,326,0,0,0,0,1,0,2,1,2,2,6,1,1,43,2,1,54,3,3,2,0,0,63,0,0
852,747,468,5,5,33,675,1,2,3,1,1,0,5,2,2,0,5,6,4,101,49,1,0,12,13,2,0,1,2,2,4,3,3,1,0,1,0,716,267,1,4,1,3,209,332,0,0,0,2,1,3,1,3,6,6,0,1,87,3,2,258,3,3,2,77,137,0,0,0
853,28,40,1,5,36,1064,1,3,3,1,0,0,20,2,2,0,2,2,4,6,48,1,0,12,13,2,0,1,2,0,3,3,1,1,0,1,0,527,98,1,2,1,0,90,0,0,0,0,1,1,1,1,2,2,6,0,5,48,1,1,90,3,3,2,0,21,0,0,0
854,1,7,0,6,38,359,1,3,3,1,0,0,20,2,2,0,2,1,4,49,0,1,0,12,13,2,0,1,3,0,3,3,1,1,0,1,0,338,27,1,2,0,0,2,0,0,0,0,1,0,1,1,2,1,6,0,5,38,1,1,70,2,3,2,44,0,63,0,0
855,305,254,8,5,56,478,1,3,3,1,4,0,15,2,2,0,7,4,4,62,9,1,0,3,9,2,0,1,2,1,4,3,3,6,272,3,23,0,57,1,2,1,3,483,0,0,1,0,1,0,3,1,2,4,6,0,1,48,2,1,63,3,3,2,0,0,0,0,0
856,332,452,0,2,38,391,1,3,3,1,4,0,24,2,2,0,2,6,4,107,55,1,0,12,13,2,0,2,2,2,4,3,1,6,254,1,0,666,545,1,4,1,3,513,0,0,1,0,2,0,2,1,3,4,6,0,1,93,2,2,146,3,3,2,0,100,0,0,0
857,512,348,8,5,126,1266,1,2,3,1,0,0,15,2,2,0,7,5,5,67,14,1,0,8,6,1,78,1,3,1,3,3,4,3,372,1,0,474,469,1,2,1,3,681,0,0,0,0,1,1,3,1,2,5,6,1,1,53,2,2,359,3,3,2,134,0,0,0,0
858,59,119,3,5,35,346,1,3,1,1,0,1,15,0,2,0,1,5,5,57,4,1,0,8,8,2,0,1,2,1,3,3,1,1,0,1,0,682,230,1,3,1,3,171,0,0,0,0,1,0,2,1,3,2,6,0,5,51,1,2,259,3,3,2,0,0,0,0,0
859,731,398,9,5,126,1604,1,2,3,1,1,0,22,5,2,0,6,4,4,78,31,1,0,6,6,2,0,1,2,1,4,3,4,5,862,1,0,0,671,1,2,1,3,864,0,0,1,0,2,0,3,1,2,4,4,2,2,64,3,2,332,3,3,2,0,0,0,0,0
860,594,447,5,5,46,711,1,3,3,1,4,0,23,5,2,0,5,6,4,97,44,1,0,12,13,2,0,2,2,2,4,3,1,2,11,6,185,80,170,1,4,1,3,110,289,0,1,0,2,1,3,1,3,4,6,0,1,83,2,2,229,3,3,2,96,23,0,0,0
861,394,467,0,2,36,342,1,3,3,1,4,0,24,2,2,0,2,6,4,109,56,1,0,12,13,2,0,2,2,2,4,4,1,1,0,1,0,909,600,1,4,1,3,577,0,0,1,0,2,0,2,1,3,3,6,1,1,95,2,2,297,3,3,2,169,107,0,0,0
862,209,298,8,5,126,1151,1,2,3,1,0,0,14,2,2,0,7,5,4,79,26,1,0,6,6,2,0,1,2,2,4,3,3,5,355,1,0,413,386,1,2,1,3,375,0,0,1,0,1,0,3,1,2,3,6,2,1,65,2,2,268,3,3,2,77,0,0,0,0
863,1045,721,5,5,68,1223,1,2,3,1,1,0,18,2,2,0,5,7,6,102,57,1,0,12,13,1,258,2,2,2,4,3,1,6,343,1,0,526,490,1,4,1,3,466,477,0,0,0,2,1,4,1,3,7,6,1,1,88,3,3,374,3,3,2,89,47,0,0,0
864,184,395,8,5,126,1303,1,2,3,1,4,0,14,2,2,0,7,5,4,79,26,1,0,6,6,1,251,1,2,1,3,3,3,6,355,1,0,398,373,1,2,1,3,348,0,0,1,0,1,0,3,1,2,4,6,0,1,65,1,3,511,3,3,2,0,0,0,0,0
865,122,217,9,5,42,283,1,3,3,1,4,0,15,2,2,0,6,4,4,65,12,1,0,6,6,2,0,1,2,1,3,3,3,5,509,1,0,114,278,1,2,1,3,258,0,0,1,0,1,0,3,1,2,4,6,1,1,51,2,1,63,3,3,2,8,78,87,0,0
866,93,184,0,5,36,342,1,3,0,1,4,0,5,2,2,0,2,4,4,75,22,3,0,8,8,2,0,1,2,1,3,3,3,3,544,1,0,75,277,1,2,1,3,222,0,0,0,0,1,0,2,1,2,4,6,0,5,74,2,2,322,3,3,2,168,0,0,0,0
867,728,283,0,5,16,1453,1,2,3,1,1,0,22,5,2,0,2,4,4,65,12,1,0,6,6,2,0,1,3,1,3,3,1,1,0,1,0,850,478,1,2,1,3,860,0,0,0,0,1,1,3,1,2,6,4,1,1,51,2,1,107,3,3,2,0,21,0,0,0
868,789,575,5,5,44,1141,1,2,3,1,4,0,5,2,2,0,5,6,4,104,52,1,0,12,13,1,117,2,2,2,4,3,2,6,312,1,0,364,295,1,4,1,3,244,347,0,1,0,2,1,3,1,3,4,6,1,1,90,2,2,329,3,3,2,0,32,0,0,0
869,775,527,5,5,72,1214,1,2,3,1,4,0,5,2,2,0,5,7,4,102,50,1,0,12,13,1,143,2,2,2,4,3,3,1,0,1,0,695,245,1,4,1,3,214,358,0,0,0,2,1,3,1,3,5,6,1,1,88,1,2,287,3,3,2,77,20,0,0,0
870,909,840,0,5,86,1541,1,2,3,1,4,0,19,2,2,0,2,7,4,109,57,1,0,12,13,1,237,2,2,2,5,3,4,6,851,1,0,525,935,1,4,1,3,955,0,0,1,0,2,0,2,1,3,5,6,1,1,95,2,3,524,3,3,2,201,53,0,0,0
872,338,311,0,5,126,594,1,2,3,1,1,0,22,2,2,0,2,4,5,69,56,1,0,6,6,2,0,1,2,1,3,3,1,1,0,1,0,882,551,1,3,1,3,519,0,0,0,0,1,1,3,1,3,4,6,0,1,55,1,1,51,3,3,2,0,55,0,0,0
873,530,375,5,5,41,507,1,3,3,1,4,0,8,2,2,0,5,5,4,98,46,1,0,12,13,1,81,1,2,2,4,3,1,5,304,1,0,154,123,1,3,1,3,65,292,0,0,0,2,1,3,1,2,5,6,1,3,84,3,2,161,3,3,2,146,39,0,0,0
874,1041,607,5,5,126,1605,1,2,3,1,0,0,17,3,2,0,5,6,6,80,44,1,0,9,9,1,15,1,2,1,3,3,1,5,562,1,0,0,198,1,1,1,3,695,296,0,1,0,2,1,3,1,3,7,6,1,1,66,3,2,268,3,3,2,0,202,0,0,0
875,131,281,0,5,38,479,1,3,3,1,4,0,15,2,2,0,2,5,8,61,57,3,0,13,14,2,0,2,3,1,3,3,2,6,519,1,0,155,321,1,3,1,3,272,0,0,1,0,1,0,2,1,3,4,6,0,5,74,1,2,215,3,3,2,0,0,16,0,0
876,757,521,5,5,50,601,1,2,3,1,4,0,5,2,2,0,5,6,4,109,56,1,0,12,13,2,0,2,2,2,4,4,2,1,0,1,0,696,246,1,4,1,3,185,365,0,0,0,2,1,3,1,3,5,6,0,1,95,2,2,303,3,3,2,0,93,0,0,0
877,809,481,5,5,126,1199,1,1,3,1,0,0,23,2,2,0,5,5,4,96,47,1,0,12,13,2,0,2,2,2,4,3,1,5,306,1,0,317,257,1,4,1,3,244,376,0,0,0,2,1,3,1,3,5,6,0,1,82,2,2,226,3,3,2,100,73,0,0,0
878,724,463,5,5,34,788,1,2,3,1,4,0,8,2,2,0,5,5,4,103,50,1,0,12,13,2,0,1,2,2,4,3,1,6,339,1,0,327,291,1,4,1,3,261,264,0,1,0,2,1,3,1,2,5,6,1,1,89,2,2,181,3,3,2,0,40,0,0,0
879,404,100,15,6,28,138,1,3,3,1,4,0,11,2,2,1,0,3,5,61,8,1,0,8,8,2,0,1,2,0,2,3,1,3,465,5,38,0,210,1,2,1,3,175,81,0,1,0,2,0,3,1,2,3,6,0,5,47,2,2,175,3,3,2,0,0,0,0,0
880,1053,181,15,6,36,1153,1,3,3,1,4,0,20,2,2,1,5,3,5,5,0,1,0,12,0,2,0,1,2,2,3,3,1,1,0,1,0,638,184,1,3,1,3,532,452,0,0,0,2,0,4,2,2,9,6,0,5,60,1,2,287,3,3,0,0,0,59,0,0
881,240,308,13,2,126,178,1,1,3,1,2,0,24,2,2,4,5,6,4,107,54,1,0,8,8,2,0,2,2,2,4,3,1,6,121,1,0,253,68,1,4,1,3,25,127,0,0,0,2,1,2,1,3,2,6,0,5,93,1,2,215,3,3,2,0,50,0,0,0
882,218,327,0,5,54,921,1,3,3,1,4,0,17,2,2,0,2,4,5,78,25,1,0,6,6,2,0,1,2,1,4,3,1,5,555,1,0,212,410,1,4,1,3,385,0,0,1,0,1,1,3,1,2,4,6,0,1,64,2,2,229,3,3,2,0,76,0,0,0
883,1083,715,5,5,69,1260,1,3,3,1,4,0,19,2,2,0,5,7,4,106,54,3,0,12,13,1,255,2,2,2,4,3,1,1,0,1,0,868,515,1,4,1,3,523,491,0,0,0,2,1,4,1,4,8,6,1,3,92,3,3,365,3,3,2,65,88,0,0,0
884,397,449,11,5,10,181,1,2,3,1,4,0,19,2,2,3,2,5,4,108,55,1,0,12,13,3,94,2,2,2,4,3,3,6,619,1,0,355,609,1,4,1,3,581,0,0,1,0,2,0,1,1,3,3,6,1,1,94,2,2,344,3,3,2,124,53,0,0,0
885,648,494,5,5,35,800,1,2,3,1,4,0,8,2,2,0,5,5,4,101,48,1,0,12,13,2,0,1,2,2,4,3,4,6,601,1,0,39,300,1,4,1,3,249,211,0,0,0,2,1,3,1,2,5,6,0,1,87,3,2,207,3,3,2,62,70,0,0,0
886,991,662,4,5,54,995,1,2,3,1,4,0,6,2,2,0,0,6,5,46,35,1,0,13,14,1,274,2,3,0,4,3,1,5,266,4,87,695,763,1,4,1,3,517,380,0,1,0,1,1,4,1,2,6,6,2,1,31,1,1,83,3,3,2,0,0,41,0,0
887,847,452,5,5,52,713,1,3,3,1,4,0,17,2,2,0,5,5,5,77,24,3,0,6,6,1,210,2,2,1,3,3,1,5,280,1,0,384,280,1,2,1,3,264,399,0,0,0,2,1,4,1,3,6,6,1,1,63,2,2,269,4,3,2,0,59,0,0,0
888,167,358,8,5,48,836,1,3,3,1,4,0,5,2,2,0,7,4,6,80,27,1,0,9,13,1,28,1,2,1,3,5,3,5,525,1,0,186,359,1,2,1,3,327,0,0,0,0,2,0,3,1,2,4,6,1,5,66,1,2,301,3,3,2,0,0,0,0,0
889,133,228,8,5,31,1059,1,2,3,1,4,0,5,2,2,0,7,4,4,79,26,1,0,8,8,2,0,1,2,1,3,3,3,5,309,1,0,358,287,1,3,1,3,275,0,0,0,0,1,0,3,1,2,4,6,0,5,65,1,2,301,3,3,2,0,0,0,0,0
890,560,540,11,5,126,288,1,2,3,1,0,0,25,2,2,4,2,7,4,88,35,1,0,6,6,2,0,2,2,2,4,3,3,6,219,4,257,0,736,1,2,1,3,721,0,0,1,0,1,1,1,1,3,2,6,0,1,74,2,2,259,3,3,2,0,44,0,0,32
892,368,482,11,5,19,68,1,3,3,1,4,0,0,2,2,4,2,7,4,107,55,1,0,12,13,1,5,2,2,2,4,3,1,6,4,1,0,883,572,1,4,1,3,549,0,0,0,0,2,0,2,1,3,4,6,1,1,93,3,2,169,3,3,2,102,11,0,0,36
893,187,217,11,5,15,106,1,3,3,1,4,1,7,2,2,4,2,4,5,87,34,1,0,13,14,1,107,2,4,1,3,3,1,2,155,6,215,0,393,1,3,1,3,352,0,0,0,0,2,0,2,1,2,3,6,0,1,73,2,1,46,3,3,2,0,93,0,0,0
894,522,482,0,5,46,633,1,3,3,1,4,0,5,2,2,0,2,6,4,105,52,1,0,12,13,1,66,2,2,2,4,3,1,1,0,1,0,965,717,1,4,1,3,690,0,0,0,0,2,0,3,1,3,4,6,1,1,91,2,2,258,3,3,2,146,29,0,0,0
895,272,147,0,5,56,690,1,2,1,1,4,1,15,2,2,0,2,5,5,61,8,0,4,13,14,1,50,1,2,1,4,3,4,1,0,1,0,112,2,1,1,1,3,444,0,0,0,0,1,0,2,1,2,3,6,1,2,47,2,1,134,3,3,2,0,19,29,0,0
896,60,159,0,5,66,199,1,3,3,1,4,0,20,2,2,0,2,4,6,57,50,1,0,8,8,2,0,1,3,1,3,3,1,3,257,1,0,349,231,1,4,1,3,172,0,0,0,0,1,0,2,1,3,2,6,0,5,44,1,1,95,3,3,2,0,0,0,0,0
897,174,346,0,5,61,1010,1,2,3,1,4,0,15,2,2,0,2,5,5,59,6,3,0,12,13,1,188,1,3,1,3,3,1,3,540,1,0,181,371,1,2,1,3,338,0,0,1,0,1,0,2,1,3,3,6,2,1,45,1,1,84,3,3,2,0,0,0,0,98
898,482,508,11,5,24,73,1,3,3,1,4,0,19,2,2,4,2,6,4,106,53,1,0,12,15,3,180,2,2,2,4,3,1,6,696,1,0,336,681,1,4,1,3,653,0,0,1,0,2,0,2,1,3,4,6,1,1,92,2,2,213,3,3,2,93,27,0,0,0
899,128,70,13,6,0,13,1,3,3,1,4,0,2,2,2,3,5,5,4,75,22,1,0,6,6,1,333,1,2,1,3,3,1,5,149,1,0,156,44,1,2,1,3,9,74,0,0,0,1,1,2,1,2,3,6,0,5,61,1,1,46,3,3,2,0,0,0,0,0
900,294,264,0,5,46,362,1,3,3,1,4,0,15,2,2,0,2,4,5,61,8,3,0,3,3,2,0,1,2,1,3,3,1,3,423,1,0,459,505,1,2,1,3,472,0,0,0,1,1,0,3,1,2,4,6,1,1,47,2,1,101,3,3,2,0,0,0,0,81
901,750,476,5,5,41,757,1,2,3,1,4,0,5,2,2,0,5,6,4,107,54,1,0,12,13,2,0,2,2,2,4,3,1,1,0,1,0,704,257,1,4,1,3,194,346,0,0,0,2,1,3,1,3,5,6,0,1,93,2,2,297,3,3,2,141,46,0,0,0
902,843,670,5,5,126,1245,1,3,3,1,4,0,5,2,2,0,5,7,4,104,51,1,0,12,13,1,72,2,2,2,4,3,3,6,691,1,0,250,605,1,4,1,3,576,141,0,1,0,2,1,3,1,4,5,6,1,3,90,2,2,262,3,3,2,115,108,0,0,0
903,750,341,4,5,126,1267,1,2,3,1,4,0,15,2,2,0,0,4,5,56,54,1,0,8,8,2,0,1,2,1,3,2,1,2,93,1,0,794,540,1,4,1,3,509,0,24,1,0,1,0,3,1,2,5,6,1,1,42,1,1,126,3,3,2,153,0,0,0,0
904,66,27,4,6,40,1109,1,3,3,1,0,0,11,2,2,0,0,1,3,44,0,1,0,8,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,1,3,48,0,9,0,0,1,0,1,1,2,2,1,0,5,39,1,1,41,3,2,0,23,0,0,0,0
905,52,49,1,6,126,237,1,3,3,1,4,0,3,2,2,0,2,4,5,48,45,1,0,9,9,2,0,1,3,1,0,0,0,0,0,0,0,0,0,1,3,0,3,151,0,0,0,0,1,0,1,1,2,4,4,0,1,15,1,1,4,3,3,1,0,38,0,0,0
906,902,797,0,5,61,1179,1,2,3,1,4,0,26,2,2,0,2,7,4,108,56,1,0,12,13,1,380,2,2,2,5,3,3,6,895,1,0,325,932,1,4,1,3,950,0,0,1,0,2,1,3,1,3,5,6,1,1,94,3,3,514,3,3,2,0,212,0,0,0
907,181,293,0,5,36,410,1,3,3,1,4,0,15,2,2,0,2,4,7,55,55,3,0,13,14,2,0,2,2,1,3,3,1,6,653,1,0,61,388,1,3,1,3,345,0,0,1,0,1,0,2,1,3,3,6,0,1,41,1,1,28,3,3,2,0,0,0,0,0
908,356,270,0,5,56,1046,1,2,3,1,4,0,15,2,2,0,2,5,5,62,9,3,0,6,6,3,187,2,2,1,3,3,1,1,0,1,0,893,569,1,4,1,3,537,0,0,0,0,1,0,3,1,3,5,6,0,5,49,1,2,259,3,3,2,0,29,0,0,0
909,709,557,5,2,126,391,1,3,3,1,4,0,24,2,2,0,5,6,4,103,50,1,0,12,13,2,0,2,2,2,4,3,1,6,349,1,0,225,215,1,4,1,3,156,342,0,1,0,2,1,3,1,3,5,6,0,1,89,2,2,369,3,3,2,0,84,0,0,0
910,189,184,0,5,126,1212,1,2,3,1,4,0,22,2,2,0,2,4,3,69,16,1,0,6,6,1,310,1,2,1,3,3,3,3,129,4,216,12,395,1,2,1,3,354,0,0,1,0,1,0,3,1,2,4,6,0,1,55,2,1,46,3,3,2,0,78,0,0,0
911,888,654,5,2,76,1340,1,3,3,1,0,0,24,2,2,0,5,6,4,107,55,1,0,12,13,2,0,2,2,2,4,3,1,6,111,1,0,632,355,1,4,1,3,309,407,0,0,0,2,1,3,1,3,6,6,1,1,93,2,2,380,3,3,2,0,122,0,0,0
912,94,41,0,6,75,230,1,2,3,1,3,0,3,1,2,0,2,3,6,49,0,1,0,8,4,2,0,1,2,2,0,0,0,0,924,0,263,1059,985,1,2,1,0,223,0,0,4,3,1,0,2,1,2,2,6,0,5,35,1,1,56,3,3,2,0,0,0,0,0
913,152,434,8,5,126,1680,1,2,0,1,1,2,4,2,2,0,7,5,4,72,19,0,2,9,9,2,0,1,2,1,3,3,4,5,658,1,0,0,309,1,4,1,3,306,0,0,1,0,1,0,1,1,2,2,6,2,1,58,1,2,269,3,3,2,0,116,0,4,0
914,628,619,0,5,50,1414,1,2,3,1,4,0,24,6,2,0,2,6,4,109,56,1,0,12,13,1,90,2,2,2,5,3,1,6,752,1,0,406,794,1,3,1,3,781,0,0,1,0,2,0,3,1,3,5,6,1,1,95,1,3,357,3,3,2,0,17,0,0,0
915,1003,627,0,5,60,1344,1,3,3,1,0,0,7,2,2,0,2,5,6,53,51,1,0,14,15,2,0,1,2,1,3,4,3,5,305,1,0,598,529,1,2,1,3,988,0,0,1,0,2,0,4,1,3,5,6,1,1,39,1,2,301,3,3,2,0,20,13,0,0
916,794,799,0,5,97,1463,1,2,3,1,4,0,19,2,2,0,2,8,4,108,56,1,0,12,13,1,305,3,2,2,5,3,4,6,808,1,0,472,891,1,4,1,3,903,0,0,1,0,2,0,2,1,3,4,6,1,1,94,2,3,530,3,3,2,157,39,0,0,0
917,0,4,0,5,26,171,1,3,0,1,4,1,3,2,2,0,2,0,2,49,0,1,0,12,13,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,6,0,6,100,0,0,0,0,0,0,0,0,0,0,0
918,508,346,5,5,61,764,1,3,3,1,4,0,15,2,2,0,5,4,5,67,14,1,0,6,6,2,0,1,2,1,3,3,1,5,212,1,0,297,147,1,3,1,3,88,244,0,0,0,1,1,4,1,2,5,6,1,1,53,3,2,215,3,3,2,0,23,138,0,0
919,456,463,0,5,57,1488,1,3,2,1,4,1,22,3,2,0,2,4,4,59,48,3,0,3,3,2,0,1,2,1,3,3,1,3,237,5,171,273,559,1,3,1,3,633,0,0,1,0,1,0,3,1,2,4,6,1,1,45,1,1,92,3,3,2,0,0,0,0,0
920,329,406,8,5,126,888,1,2,3,1,1,0,14,2,2,0,7,6,4,93,41,1,0,6,6,2,0,1,2,2,4,3,3,6,411,1,0,485,519,1,4,1,3,510,0,0,1,0,2,0,3,1,3,4,6,0,1,79,1,2,231,3,3,2,122,18,0,0,0
921,222,258,13,2,126,148,1,2,3,1,2,0,24,2,2,4,5,6,4,106,53,1,0,12,13,2,0,2,2,2,4,3,1,1,0,1,0,447,58,1,4,1,3,20,126,0,0,0,2,1,2,1,3,2,6,0,1,92,2,2,230,3,3,2,0,40,0,0,0
922,201,293,0,5,48,897,1,2,3,1,4,0,15,2,2,0,2,4,6,62,56,1,0,6,6,1,31,2,2,1,3,3,1,5,569,1,0,193,407,1,4,1,3,366,0,0,1,0,1,1,3,1,3,3,6,0,1,48,2,1,83,3,3,2,0,0,0,0,0
923,825,476,0,5,81,1221,1,2,3,1,4,0,17,2,2,0,2,5,5,80,27,3,0,9,9,1,325,1,2,1,4,3,1,4,487,1,0,849,905,1,4,1,3,925,0,0,0,0,2,0,3,1,2,5,6,1,1,66,2,2,275,3,3,2,0,108,0,0,0
924,880,822,0,5,72,1326,1,3,3,1,2,0,19,2,2,0,2,7,4,111,58,3,0,12,13,3,304,3,2,2,5,3,3,6,846,1,0,503,925,1,4,1,3,945,0,0,1,0,2,0,2,1,4,5,6,1,1,97,3,3,442,3,3,2,0,56,0,23,0
925,466,351,5,5,126,1200,1,2,3,1,1,0,22,2,2,0,5,5,4,81,28,3,0,6,6,0,249,1,2,1,3,3,2,3,277,1,0,180,117,1,2,1,3,61,239,0,0,0,2,1,3,1,2,4,6,1,1,67,3,2,179,3,3,2,271,0,0,0,0
926,606,408,11,5,29,93,1,3,3,1,4,0,0,2,2,4,2,6,4,110,57,3,0,12,13,1,91,2,2,2,4,3,1,1,0,1,0,939,657,1,4,1,3,760,0,0,0,0,2,0,2,1,3,5,6,1,1,96,3,3,367,3,3,2,99,11,0,0,0
927,492,476,11,4,4,639,1,1,3,1,2,0,15,2,2,4,2,5,4,105,52,1,0,8,8,2,0,2,2,2,4,3,1,6,667,1,0,451,735,1,4,1,3,662,0,0,1,0,2,0,2,1,3,2,6,0,1,91,3,2,272,3,3,2,149,58,0,0,0
928,686,202,6,5,42,293,1,3,2,1,0,0,21,2,2,0,5,5,3,21,0,1,0,13,14,2,0,1,2,2,4,3,1,1,0,1,0,662,208,1,2,0,1,177,302,0,1,0,1,1,4,1,1,4,6,0,5,10,1,1,21,3,3,2,0,56,74,0,0
929,488,425,11,6,126,64,1,3,3,1,4,0,0,2,2,4,2,6,4,107,54,3,0,12,13,1,6,2,2,2,4,3,1,1,0,1,0,941,659,1,4,1,3,658,0,0,0,0,2,0,2,1,3,4,6,1,1,93,3,2,144,3,3,2,100,11,0,0,0
930,1170,750,6,5,46,1019,1,3,2,1,4,1,6,2,2,0,5,7,7,38,44,3,0,3,3,2,0,2,2,1,4,4,1,3,163,1,0,469,248,1,2,1,3,757,507,0,0,0,2,1,3,1,3,8,2,2,5,22,1,2,179,3,3,2,0,63,0,0,0
931,609,368,0,5,16,1507,1,2,3,1,1,0,5,2,2,0,2,4,5,78,51,1,0,9,14,2,0,1,2,1,3,3,1,3,36,5,185,132,257,1,2,1,3,763,0,0,1,0,2,0,2,1,2,3,4,0,1,64,3,2,179,3,3,2,96,0,137,0,82
932,812,436,6,5,36,1441,1,3,3,1,4,0,3,2,2,0,5,5,5,25,0,2,0,13,14,2,0,1,2,2,3,3,1,1,0,1,0,629,177,1,4,1,0,373,272,0,0,0,1,0,3,1,2,6,6,1,5,30,1,2,251,3,3,0,0,0,66,0,0
933,152,213,0,5,46,709,1,3,3,1,4,0,22,5,2,0,2,4,3,65,12,3,0,13,14,1,28,1,2,1,3,3,1,2,11,1,0,759,352,1,4,1,3,306,0,0,1,0,1,0,3,1,2,4,6,0,5,66,1,2,344,3,3,2,0,0,0,0,0
934,189,229,0,5,51,391,1,3,3,1,0,0,22,1,2,0,2,4,4,66,13,1,0,6,6,2,0,1,2,1,3,3,1,5,582,1,0,163,395,1,1,1,3,354,0,0,1,0,1,1,3,1,2,3,6,0,1,52,3,1,79,3,3,2,0,0,125,0,0
935,324,362,0,5,66,1395,1,3,3,1,0,0,17,2,2,0,2,5,4,79,26,3,0,6,6,1,365,1,2,2,4,3,1,5,622,3,10,217,536,1,2,1,3,505,0,0,1,0,2,0,3,1,3,4,6,1,1,65,3,2,197,3,3,2,0,0,0,11,0
936,829,642,5,5,126,1712,1,1,3,1,2,0,18,2,2,0,5,6,5,97,44,1,0,6,6,2,0,2,2,2,4,3,1,6,398,1,0,311,340,1,4,1,3,299,352,0,0,0,2,1,3,1,3,5,6,1,3,83,3,2,203,3,3,2,122,86,0,0,0
937,74,239,0,5,51,499,1,3,3,1,4,0,22,1,2,0,2,4,7,64,57,1,0,13,14,2,0,1,3,1,3,3,1,5,532,1,0,61,257,1,4,1,3,194,0,0,1,0,1,0,3,1,3,3,6,1,5,51,1,1,161,3,3,2,89,0,0,0,0
938,38,83,1,6,126,252,0,2,3,1,4,0,11,7,2,0,2,5,5,36,0,1,0,11,15,2,0,2,3,0,3,3,1,1,0,1,0,631,179,1,2,1,3,121,0,0,0,0,1,0,1,1,2,2,6,0,5,20,1,2,179,3,3,0,0,0,40,0,0
939,330,530,0,2,51,454,1,2,3,1,4,0,24,2,2,0,2,5,4,112,59,1,0,12,13,2,0,2,2,2,4,3,1,6,6,1,0,869,542,1,4,1,3,511,0,0,0,0,2,0,2,1,3,2,6,0,1,98,3,2,379,3,3,2,0,90,0,0,0
940,750,275,10,5,50,1399,1,2,3,1,4,0,15,2,2,2,2,4,4,68,15,1,0,6,6,1,72,1,2,1,3,3,1,2,117,1,0,979,870,1,2,1,3,881,0,0,0,0,2,0,6,2,2,8,6,0,5,76,1,2,301,3,3,2,0,0,0,0,0
941,558,544,0,5,49,636,1,3,3,1,4,0,5,2,2,0,2,7,4,109,56,1,0,12,13,1,92,2,2,2,4,3,1,6,11,1,0,964,737,1,4,1,3,719,0,0,0,0,2,0,3,1,3,5,6,1,1,94,2,2,377,3,3,2,100,28,0,0,0
